POSLOG: Task 2 started for participant
POSLOG: Task 2.1 started with visuals: False
POSLOG: X: -200.5, Y:-4.919981, Z: 52.11
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07277
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07276
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07276
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07276
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07275
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07275
POSLOG: X: -200.4105, Y:-4.917552, Z: 52.07275
